Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_family/,24,0,80,101.52528333249695,12.837299989769235,390.5825999972876,0.0,0.040022712308562976,0.0,85,95,120,130,170,300,390,390,390,390,390
GET,/process_family/0046df1d-cf3a-4068-909b-c513fcd1c4ca/,3,0,41,142.48193333332893,40.355999997700565,346.08570000273176,5815.0,0.005002839038570372,0.0,41,41,350,350,350,350,350,350,350,350,350
GET,/process_family/011e913f-6a33-4854-ada4-79afbcfc05f9/,8,0,22,54.26429999533866,18.800599995302036,155.77519999351352,5455.0,0.013340904102854325,0.0,40,57,100,100,160,160,160,160,160,160,160
GET,/process_family/0135a029-1840-42d8-9d6d-920297f1f0b8/,1,0,41.78939999837894,41.78939999837894,41.78939999837894,41.78939999837894,4892.0,0.0016676130128567906,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/process_family/01972aa5-e525-463e-99e6-0f53e0b56457/,7,0,120.0,121.184714284027,114.59939999622293,129.50670000282116,9491.0,0.011673291089997534,0.0,120,120,120,120,130,130,130,130,130,130,130
GET,/process_family/01c26205-b353-48c9-aaa6-3ccc4e9e4815/,8,0,48,93.04799999881652,26.79319999879226,301.96639998757746,6278.0,0.013340904102854325,0.0,70,74,150,150,300,300,300,300,300,300,300
GET,/process_family/01ca79a2-580c-4763-a1da-9bf59ba23605/,3,0,98,101.90333333351494,96.55390000261832,111.29810000420548,9268.0,0.005002839038570372,0.0,98,98,110,110,110,110,110,110,110,110,110
GET,/process_family/01cf809d-4497-4e28-b5d2-845527788608/,2,0,32,260.1399999912246,31.70029999455437,488.57969998789486,6090.0,0.003335226025713581,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/process_family/02de7efa-3c2a-4a0c-8c68-c95d1d78b605/,16,0,120.0,141.21153749692894,107.74959999253042,203.38629999605473,11953.0,0.02668180820570865,0.0,130,150,170,170,200,200,200,200,200,200,200
GET,/process_family/02fcdb04-b904-4df8-8614-50806ee681ef/,5,0,130.0,127.28552000189666,29.139000005670823,203.60989999608137,6777.0,0.008338065064283954,0.0,130,170,170,200,200,200,200,200,200,200,200
GET,/process_family/031718a7-8cda-4a70-83be-ed3e5b6fd81f/,7,0,80,99.73348571345143,52.69860000407789,221.5099999884842,7615.0,0.011673291089997534,0.0,80,100,120,120,220,220,220,220,220,220,220
GET,/process_family/035bfd45-ad79-42c4-b847-8bdac879dcdd/,2,0,13.48560000769794,111.25370000809198,13.48560000769794,209.02180000848603,4530.0,0.003335226025713581,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/process_family/03753da3-cb15-4bfe-af61-27c7c02ec09c/,1,0,42.29359999590088,42.29359999590088,42.29359999590088,42.29359999590088,7372.0,0.0016676130128567906,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/process_family/04158637-9c8e-445f-abdf-c5665bb48e76/,5,0,69,62.94327999348752,19.803499992121942,106.29519999201875,5884.0,0.008338065064283954,0.0,69,97,97,110,110,110,110,110,110,110,110
GET,/process_family/047e06c9-e989-4a20-80b4-b43343c5d931/,2,0,45.33819999778643,45.63909999706084,45.33819999778643,45.939999996335246,8111.0,0.003335226025713581,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/process_family/04c4d18a-6c67-49c7-9728-9fbb0f77f195/,7,0,33,68.27854285490632,30.37189999304246,156.23959999356885,6798.0,0.011673291089997534,0.0,33,60,130,130,160,160,160,160,160,160,160
