Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/process_family/0ce91a4b-b496-4e68-b462-ec9c7089388a/,18,0,85,185.81555555687777,16.3507999968715,609.2547000007471,5418.0,0.03001086361268776,0.0,120,180,220,500,540,610,610,610,610,610,610
GET,/process_family/0cf3fdb8-368a-4b0f-85ef-75eaff7d54ce/,6,0,260.0,312.4776999975438,238.13470000459347,509.8920000018552,17634.0,0.010003621204229252,0.0,270,270,350,350,510,510,510,510,510,510,510
GET,/process_family/0d003d2c-4e95-4720-b1e4-84b97815ad70/,5,0,170.0,215.59062000596896,55.76090000977274,562.3168000020087,8948.0,0.008336351003524377,0.0,170,190,190,560,560,560,560,560,560,560,560
GET,/process_family/0d0cf079-d68f-48dc-86c9-0c4796b1018e/,5,0,60,127.60441999998875,41.41789999266621,367.62540000199806,6378.0,0.008336351003524377,0.0,60,120,120,370,370,370,370,370,370,370,370
GET,/process_family/0da46b96-5e41-4fc0-a105-e8427e3db35b/,3,0,102.57970000384375,289.69146666834905,102.57970000384375,662.8827000095043,8275.0,0.005001810602114626,0.0,100,100,660,660,660,660,660,660,660,660,660
GET,/process_family/0dd277bd-3dbd-487d-9943-1113843d08dd/,9,0,180.0,231.28879999987677,99.37149999313988,545.5386999965413,8175.0,0.01500543180634388,0.0,180,210,240,500,550,550,550,550,550,550,550
GET,/process_family/0e4e7adc-bc99-4dcc-a7d9-43c3bda8f615/,5,0,280.0,317.23342000332195,53.23370000405703,890.6549000093946,6845.0,0.008336351003524377,0.0,280,280,280,890,890,890,890,890,890,890,890
GET,/process_family/0e7e3df2-f57a-410c-8b00-6f2a39d4e7ec/,4,0,120.0,154.78752499620896,74.30699998803902,265.52830000582617,8032.0,0.006669080802819502,0.0,150,150,270,270,270,270,270,270,270,270,270
GET,/process_family/0e9d6b93-96e2-44bf-9aca-aaf515eee907/,6,0,110.0,110.03413333431429,8.595699997385964,254.51199999952223,4519.0,0.010003621204229252,0.0,140,140,140,140,250,250,250,250,250,250,250
GET,/process_family/0eb3787d-dc40-4b18-b61c-3f4c9696681b/,5,0,110.0,86.30773999611847,8.711399990716018,152.9623999958858,4849.0,0.008336351003524377,0.0,110,120,120,150,150,150,150,150,150,150,150
GET,/process_family/0ed8d8f7-1e0f-464c-ba38-88181b65ff6f/,9,0,310.0,248.27897778110733,22.127200005343184,575.849200002267,5548.0,0.01500543180634388,0.0,310,310,320,360,580,580,580,580,580,580,580
GET,/process_family/0ed98b57-6ece-43b5-abe4-a5ff7da3b030/,5,0,170.0,151.0994199925335,117.75720000150613,185.10439999226946,7264.0,0.008336351003524377,0.0,170,170,170,190,190,190,190,190,190,190,190
GET,/process_family/0ef734f4-1448-45c7-a95b-7d2c309d6833/,11,0,170.0,156.4232818200253,30.47800000058487,346.54939999745693,5794.0,0.01833997220775363,0.0,170,220,230,230,260,350,350,350,350,350,350
GET,/process_family/0f6f1746-97c3-49d0-bd73-9746322d2ba5/,7,0,130.0,173.90058571514342,78.0425999982981,463.3847000077367,8070.0,0.011670891404934129,0.0,130,160,160,160,460,460,460,460,460,460,460
GET,/process_family/0f6fd311-58a3-4e5a-b488-96e657be9d64/,4,0,740.0,826.4661249959318,103.16959999909159,1288.0333999928553,5943.0,0.006669080802819502,0.0,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/process_family/0f82dba1-2d22-40f6-83d4-a43a6c956fbe/,7,0,53,176.2857571427178,20.39969999168534,563.964400003897,5725.0,0.011670891404934129,0.0,53,80,470,470,560,560,560,560,560,560,560
GET,/process_family/0fa612f0-7fc5-4f03-a9be-0bc60f332be9/,3,0,120.0,173.44886667463774,42.46480000438169,353.8991000095848,7462.0,0.005001810602114626,0.0,120,120,350,350,350,350,350,350,350,350,350
GET,/process_family/0fb967e6-a177-40c7-8c49-a8137d277318/,5,0,200.0,300.7185000053141,47.461000009207055,684.9015000043437,6689.0,0.008336351003524377,0.0,200,500,500,680,680,680,680,680,680,680,680
GET,/process_family/0fdda3ab-0307-4aea-8b99-aa05ceea56a3/,10,0,100.0,129.43619999859948,59.37259999336675,250.40160000207834,10283.0,0.016672702007048755,0.0,140,150,180,200,250,250,250,250,250,250,250
GET,/process_family/101a0fbb-62cd-4c69-a647-119d5107226e/,6,0,140.0,156.07716666757673,44.539299997268245,282.4379000085173,7255.0,0.010003621204229252,0.0,160,160,260,260,280,280,280,280,280,280,280
GET,/process_family/1037b7bf-e119-4b5d-ab5f-b6846d48e370/,10,0,170.0,216.33087000227533,36.59890001290478,478.60689999652095,5485.0,0.016672702007048755,0.0,170,210,310,440,480,480,480,480,480,480,480
GET,/process_family/104b450a-3745-419c-9983-054c61be8eb9/,11,0,99,177.1156000018395,43.30459999619052,714.7545000043465,7279.0,0.01833997220775363,0.0,99,180,240,240,270,710,710,710,710,710,710
GET,/process_family/112f486c-e5f8-44ce-ba5b-93515f2e5f19/,1,0,81.72580000245944,81.72580000245944,81.72580000245944,81.72580000245944,5312.0,0.0016672702007048755,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/process_family/116d9b8d-8aa1-4e8e-8e1b-4f83f717cc59/,4,0,280.0,372.34922499919776,209.50810000067577,604.6047999989241,15168.0,0.006669080802819502,0.0,390,390,600,600,600,600,600,600,600,600,600
GET,/process_family/11b642d4-a933-47a9-a0a4-cb6fcb25dc6e/,10,0,29,84.07565999950748,21.98750000388827,182.11349999182858,6658.0,0.016672702007048755,0.0,78,140,160,160,180,180,180,180,180,180,180
GET,/process_family/11dbad53-2332-4836-bdf8-463273e01e25/,1,0,570.673700000043,570.673700000043,570.673700000043,570.673700000043,6220.0,0.0016672702007048755,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/process_family/127f4430-3085-4190-8649-a3a42dbd9eb5/,11,0,76,115.46263636476148,27.817700000014156,349.4176999956835,6794.0,0.01833997220775363,0.0,76,88,180,180,270,350,350,350,350,350,350
GET,/process_family/12b79b6f-78cb-4d88-a705-28ab561b2e7b/,21,0,260.0,343.2007142851251,107.4092000053497,866.2554999900749,11549.0,0.035012674214802385,0.0,260,420,490,520,580,810,870,870,870,870,870
